sofascore_id,name,position,nationality,age,height,market_value,team,league
1384486,Thijs Kraaijeveld,M,Netherlands,,188.0,825000.0,Feyenoord,Eredivisie
1939011,Tobias van den Elshout,M,Netherlands,,188.0,,Feyenoord,Eredivisie
1388535,Givairo Read,D,Netherlands,,175.0,24000000.0,Feyenoord,Eredivisie
825899,Anel Ahmedhodžić,D,Bosnia & Herzegovina,,190.0,15500000.0,Feyenoord,Eredivisie
942213,Tsuyoshi Watanabe,D,Japan,,187.0,9300000.0,Feyenoord,Eredivisie
787640,Jeremiah St. Juste,D,Netherlands,,185.0,2900000.0,Feyenoord,Eredivisie
1144138,Jordan Bos,D,Australia,,180.0,4700000.0,Feyenoord,Eredivisie
121588,Gernot Trauner,D,Austria,,183.0,1900000.0,Feyenoord,Eredivisie
796279,Jordan Lotomba,D,Switzerland,,177.0,5200000.0,Feyenoord,Eredivisie
1127916,Thomas Beelen,D,Netherlands,,190.0,7200000.0,Feyenoord,Eredivisie
794013,Mats Deijl,D,Netherlands,,180.0,1900000.0,Feyenoord,Eredivisie
797279,Bart Nieuwkoop,D,Netherlands,,180.0,1800000.0,Feyenoord,Eredivisie
860160,Gijs Smal,D,Netherlands,,183.0,6300000.0,Feyenoord,Eredivisie
1484975,Malcolm Jeng,D,Sweden,,190.0,1800000.0,Feyenoord,Eredivisie
253875,Timon Wellenreuther,G,Germany,,186.0,6200000.0,Feyenoord,Eredivisie
860764,Steven Benda,G,Germany,,192.0,1100000.0,Feyenoord,Eredivisie
307364,Liam Bossin,G,Ireland,,190.0,490000.0,Feyenoord,Eredivisie
1390118,Mannou Berger,G,Netherlands,,193.0,77000.0,Feyenoord,Eredivisie
252215,Wout Weghorst,F,Netherlands,,197.0,3600000.0,AFC Ajax,Eredivisie
1149146,Mika Godts,F,Belgium,,176.0,13600000.0,AFC Ajax,Eredivisie
795761,Kasper Dolberg,F,Denmark,,187.0,13100000.0,AFC Ajax,Eredivisie
100386,Steven Berghuis,F,Netherlands,,182.0,2600000.0,AFC Ajax,Eredivisie
878599,Oliver Edvardsen,F,Norway,,175.0,4099999.0,AFC Ajax,Eredivisie
1403073,Don-Angelo Konadu,F,Netherlands,,184.0,860000.0,AFC Ajax,Eredivisie
1155158,Oscar Gloukh,M,Israel,,170.0,18500000.0,AFC Ajax,Eredivisie
1403090,Rayane Bounida,M,Belgium,,179.0,1500000.0,AFC Ajax,Eredivisie
1597274,Maher Carrizo,M,Argentina,,180.0,9500000.0,AFC Ajax,Eredivisie
1563462,Jorthy Mokio,M,Belgium,,182.0,7800000.0,AFC Ajax,Eredivisie
97410,Davy Klaassen,M,Netherlands,,179.0,2600000.0,AFC Ajax,Eredivisie
1001945,Kian Fitz-Jim,M,Netherlands,,173.0,3200000.0,AFC Ajax,Eredivisie
1859920,Sean Steur,M,Netherlands,,180.0,680000.0,AFC Ajax,Eredivisie
996940,Youri Regeer,M,Netherlands,,177.0,4700000.0,AFC Ajax,Eredivisie
287643,Oleksandr Zinchenko,D,Ukraine,,175.0,15500000.0,AFC Ajax,Eredivisie
804434,Takehiro Tomiyasu,D,Japan,,188.0,12900000.0,AFC Ajax,Eredivisie
954836,Josip Šutalo,D,Croatia,,190.0,18600000.0,AFC Ajax,Eredivisie
790989,Ko Itakura,D,Japan,,189.0,10500000.0,AFC Ajax,Eredivisie
1000228,Youri Baas,D,Netherlands,,182.0,15500000.0,AFC Ajax,Eredivisie
1120315,Anton Gaaei,D,Denmark,,183.0,4800000.0,AFC Ajax,Eredivisie
1586649,Aaron Bouwman,D,Netherlands,,188.0,1000000.0,AFC Ajax,Eredivisie
836673,Owen Wijndal,D,Netherlands,,174.0,4300000.0,AFC Ajax,Eredivisie
970860,Lucas Rosa,D,Brazil,,177.0,4300000.0,AFC Ajax,Eredivisie
843250,Maarten Paes,G,Indonesia,,191.0,1400000.0,AFC Ajax,Eredivisie
927359,Vítězslav Jaroš,G,Czechia,,190.0,5300000.0,AFC Ajax,Eredivisie
1424337,Joeri Heerkens,G,Netherlands,,193.0,970000.0,AFC Ajax,Eredivisie
1403089,Paul Reverson,G,Ghana,,194.0,340000.0,AFC Ajax,Eredivisie
831860,Koki Ogawa,F,Japan,,186.0,2700000.0,NEC Nijmegen,Eredivisie
940647,Danilo,F,Brazil,,174.0,1900000.0,NEC Nijmegen,Eredivisie
1193676,Başar Önal,F,Türkiye,,173.0,1600000.0,NEC Nijmegen,Eredivisie
958317,Youssef El Kachati,F,Morocco,,185.0,650000.0,NEC Nijmegen,Eredivisie
47753,Bryan Linssen,F,Netherlands,,170.0,340000.0,NEC Nijmegen,Eredivisie
148623,Virgil Misidjan,F,Suriname,,173.0,555000.0,NEC Nijmegen,Eredivisie
1184054,Kodai Sano,M,Japan,,176.0,6400000.0,NEC Nijmegen,Eredivisie
1019011,Isak Hansen Aarøen,M,Norway,,173.0,770000.0,NEC Nijmegen,Eredivisie
35208,Tjaronn Chery,M,Suriname,,170.0,440000.0,NEC Nijmegen,Eredivisie
1394147,Sami Ouaissa,M,Netherlands,,180.0,2600000.0,NEC Nijmegen,Eredivisie
897603,Darko Nejašmić,M,Croatia,,184.0,2100000.0,NEC Nijmegen,Eredivisie
978823,Willum Thor Willumsson,M,Iceland,,193.0,3600000.0,NEC Nijmegen,Eredivisie
961685,Dirk Proper,M,Netherlands,,167.0,2100000.0,NEC Nijmegen,Eredivisie
1214957,Noe Lebreton,M,France,,178.0,1000000.0,NEC Nijmegen,Eredivisie
2193004,Sam de Laat,M,Netherlands,,,68000.0,NEC Nijmegen,Eredivisie
1064177,Ahmetcan Kaplan,D,Türkiye,,189.0,4600000.0,NEC Nijmegen,Eredivisie
127846,Eli Dasa,D,Israel,,177.0,830000.0,NEC Nijmegen,Eredivisie
798180,Thomas Ouwejan,D,Netherlands,,184.0,845000.0,NEC Nijmegen,Eredivisie
842275,Philippe Sandler,D,Netherlands,,188.0,1900000.0,NEC Nijmegen,Eredivisie
138828,Jetro Willems,D,Netherlands,,177.0,275000.0,NEC Nijmegen,Eredivisie
1012639,Brayann Pereira,D,France,,172.0,1100000.0,NEC Nijmegen,Eredivisie
70930,Bram Nuytinck,D,Netherlands,,190.0,240000.0,NEC Nijmegen,Eredivisie
1177177,Deveron Fonville,D,Curacao,,178.0,875000.0,NEC Nijmegen,Eredivisie
123865,Jasper Cillessen,G,Netherlands,,185.0,275000.0,NEC Nijmegen,Eredivisie
990798,Gonzalo Crettaz,G,Argentina,,181.0,1900000.0,NEC Nijmegen,Eredivisie
1066313,Rijk Janse,G,Netherlands,,189.0,27000.0,NEC Nijmegen,Eredivisie
804901,Sam Lammers,F,Netherlands,,191.0,3200000.0,FC Twente,Eredivisie
35193,Ricky van Wolfswinkel,F,Netherlands,,186.0,385000.0,FC Twente,Eredivisie
1634542,Lucas Vennegoor of Hesselink,F,Netherlands,,188.0,320000.0,FC Twente,Eredivisie
989882,Ramiz Zerrouki,M,Algeria,,183.0,4600000.0,FC Twente,Eredivisie
190435,Marko Pjaca,M,Croatia,,186.0,2900000.0,FC Twente,Eredivisie
1160026,Kristian Hlynsson,M,Iceland,,176.0,3800000.0,FC Twente,Eredivisie
1200962,Sondre Ørjasæter,M,Norway,,180.0,5800000.0,FC Twente,Eredivisie
906024,Taylor Booth,M,USA,,173.0,1600000.0,FC Twente,Eredivisie
1048430,Daan Rots,M,Netherlands,,179.0,2300000.0,FC Twente,Eredivisie
945233,Thomas Van den Belt,M,Netherlands,,181.0,1900000.0,FC Twente,Eredivisie
578344,Arno Verschueren,M,Belgium,,182.0,960000.0,FC Twente,Eredivisie
966546,Mathias Kjølø,M,Norway,,174.0,1400000.0,FC Twente,Eredivisie
1142678,Daouda Weidmann,M,France,,180.0,1100000.0,FC Twente,Eredivisie
1014288,Mees Hilgers,D,Indonesia,,185.0,4300000.0,FC Twente,Eredivisie
1890313,Ruud Nijstad,D,Netherlands,,192.0,735000.0,FC Twente,Eredivisie
1387012,Mats Rots,D,Netherlands,,185.0,4700000.0,FC Twente,Eredivisie
946506,Bart van Rooij,D,Netherlands,,174.0,6800000.0,FC Twente,Eredivisie
1091923,Stav Lemkin,D,Israel,,190.0,945000.0,FC Twente,Eredivisie
196082,Robin Pröpper,D,Netherlands,,190.0,1900000.0,FC Twente,Eredivisie
1470065,Guilherme Peixoto,D,Portugal,,181.0,195000.0,FC Twente,Eredivisie
1091627,Max Bruns,D,Netherlands,,186.0,2300000.0,FC Twente,Eredivisie
27691,Przemysław Tytoń,G,Poland,,195.0,82000.0,FC Twente,Eredivisie
904775,Issam El Maach,G,Morocco,,187.0,165000.0,FC Twente,Eredivisie
94835,Lars Unnerstall,G,Germany,,198.0,1600000.0,FC Twente,Eredivisie
1201942,Sam Karssies,G,Netherlands,,186.0,79000.0,FC Twente,Eredivisie
1928510,Yannick Gerritsen,G,Netherlands,,,49000.0,FC Twente,Eredivisie
966555,Troy Parrott,F,Ireland,,185.0,20000000.0,AZ Alkmaar,Eredivisie
905174,Ibrahim Sadiq,F,Ghana,,166.0,3100000.0,AZ Alkmaar,Eredivisie
1153117,Mexx Meerdink,F,Netherlands,,182.0,10400000.0,AZ Alkmaar,Eredivisie
914392,Jizz Hornkamp,F,Netherlands,,180.0,1500000.0,AZ Alkmaar,Eredivisie
1087931,Isak Steiner Jensen,F,Denmark,,185.0,3400000.0,AZ Alkmaar,Eredivisie
1405756,Kees Smit,M,Netherlands,,182.0,21000000.0,AZ Alkmaar,Eredivisie
980671,Sven Mijnans,M,Netherlands,,190.0,15300000.0,AZ Alkmaar,Eredivisie
1148468,Weslley Patati,M,Brazil,,167.0,7900000.0,AZ Alkmaar,Eredivisie
1648756,Ayoub Oufkir,M,Netherlands,,170.0,1100000.0,AZ Alkmaar,Eredivisie
922018,Peer Koopmeiners,M,Netherlands,,186.0,8300000.0,AZ Alkmaar,Eredivisie
1145989,Ro-Zangelo Daal,M,Netherlands,,173.0,1500000.0,AZ Alkmaar,Eredivisie
1170900,Matěj Šín,M,Czechia,,180.0,3600000.0,AZ Alkmaar,Eredivisie
1562510,Wassim Bouziane,M,Netherlands,,181.0,440000.0,AZ Alkmaar,Eredivisie
116946,Jordy Clasie,M,Netherlands,,169.0,1200000.0,AZ Alkmaar,Eredivisie
1590941,Kasper Boogaard,M,Netherlands,,183.0,560000.0,AZ Alkmaar,Eredivisie
1638685,Mateo Chávez,D,Mexico,,177.0,3100000.0,AZ Alkmaar,Eredivisie
1028330,Seiya Maikuma,D,Japan,,179.0,3100000.0,AZ Alkmaar,Eredivisie
1499691,Rion Ichihara,D,Japan,,187.0,1600000.0,AZ Alkmaar,Eredivisie
1145982,Wouter Goes,D,Netherlands,,187.0,13200000.0,AZ Alkmaar,Eredivisie
1008111,Denso Kasius,D,Netherlands,,186.0,5800000.0,AZ Alkmaar,Eredivisie
1004278,Alexandre Penetra,D,Portugal,,184.0,9300000.0,AZ Alkmaar,Eredivisie
1386461,Elijah Dijkstra,D,Netherlands,,172.0,1100000.0,AZ Alkmaar,Eredivisie
1119294,Maxim Dekker,D,Netherlands,,192.0,825000.0,AZ Alkmaar,Eredivisie
893559,Mees de Wit,D,Netherlands,,178.0,2900000.0,AZ Alkmaar,Eredivisie
1213381,Billy van Duijl,D,Netherlands,,184.0,390000.0,AZ Alkmaar,Eredivisie
1145999,Rome Jayden Owusu-Oduro,G,Netherlands,,189.0,6700000.0,AZ Alkmaar,Eredivisie
1426388,Kiyani Zeggen,G,Netherlands,,189.0,280000.0,AZ Alkmaar,Eredivisie
40963,Jeroen Zoet,G,Netherlands,,186.0,280000.0,AZ Alkmaar,Eredivisie
97401,Hobie Verhulst,G,Netherlands,,189.0,210000.0,AZ Alkmaar,Eredivisie
1066470,Daniel Deen,G,Netherlands,,188.0,115000.0,AZ Alkmaar,Eredivisie
796943,Tobias Lauritsen,F,Norway,,192.0,3600000.0,Sparta Rotterdam,Eredivisie
1050672,Casper Terho,F,Finland,,184.0,1600000.0,Sparta Rotterdam,Eredivisie
1137227,Milan Zonneveld,F,Netherlands,,199.0,275000.0,Sparta Rotterdam,Eredivisie
1381645,Quincy Hoeve,F,Bonaire,,190.0,105000.0,Sparta Rotterdam,Eredivisie
1002479,Shunsuke Mito,M,Japan,,164.0,825000.0,Sparta Rotterdam,Eredivisie
913584,Joshua Kitolano,M,Norway,,170.0,2100000.0,Sparta Rotterdam,Eredivisie
827662,Mitchell van Bergen,M,Netherlands,,170.0,1100000.0,Sparta Rotterdam,Eredivisie
385708,Vito van Crooij,M,Netherlands,,172.0,1100000.0,Sparta Rotterdam,Eredivisie
99960,Jens Toornstra,M,Netherlands,,178.0,290000.0,Sparta Rotterdam,Eredivisie
1101593,Alwande Roaldsoy,M,Norway,,191.0,1000000.0,Sparta Rotterdam,Eredivisie
1046143,Julian Baas,M,Netherlands,,184.0,765000.0,Sparta Rotterdam,Eredivisie
1648751,Ayoni  Santos,M,Netherlands,,,310000.0,Sparta Rotterdam,Eredivisie
1632734,Jaden Noah de Guzman,M,Netherlands,,176.0,,Sparta Rotterdam,Eredivisie
13028,Jonathan de Guzmán,M,Netherlands,,173.0,,Sparta Rotterdam,Eredivisie
795135,Pelle Clement,M,Netherlands,,177.0,595000.0,Sparta Rotterdam,Eredivisie
1648749,Younes Jaber el Maftahi,M,Netherlands,,,,Sparta Rotterdam,Eredivisie
1127190,Jafar Bynoe,M,Netherlands,,,71000.0,Sparta Rotterdam,Eredivisie
74577,Patrick van Aanholt,D,Netherlands,,175.0,390000.0,Sparta Rotterdam,Eredivisie
966299,Teo Quintero,D,Venezuela,,188.0,760000.0,Sparta Rotterdam,Eredivisie
916926,Shurandy Sambo,D,Curacao,,174.0,2200000.0,Sparta Rotterdam,Eredivisie
1648759,Marvin Young,D,Netherlands,,182.0,4200000.0,Sparta Rotterdam,Eredivisie
116947,Bruno Martins Indi,D,Netherlands,,185.0,425000.0,Sparta Rotterdam,Eredivisie
1960315,Lushendry Edward Martes,D,Netherlands,,,,Sparta Rotterdam,Eredivisie
896210,Saïd Bakari,D,Comoros,,176.0,430000.0,Sparta Rotterdam,Eredivisie
1193084,Mike Kleijn,D,Netherlands,,175.0,230000.0,Sparta Rotterdam,Eredivisie
1517610,Max De Ligt,D,Netherlands,,189.0,68000.0,Sparta Rotterdam,Eredivisie
1652148,Giannino Vianello,D,Netherlands,,,140000.0,Sparta Rotterdam,Eredivisie
610396,Joël Drommel,G,Netherlands,,189.0,1800000.0,Sparta Rotterdam,Eredivisie
139149,Filip Bednarek,G,Poland,,187.0,190000.0,Sparta Rotterdam,Eredivisie
1067956,Pascal Kuiper,G,Netherlands,,194.0,79000.0,Sparta Rotterdam,Eredivisie
149731,Sébastien Haller,F,Côte d'Ivoire,,190.0,1900000.0,FC Utrecht,Eredivisie
1489193,Artem Stepanov,F,Ukraine,,192.0,1400000.0,FC Utrecht,Eredivisie
834597,Jesper Karlsson,F,Sweden,,179.0,3800000.0,FC Utrecht,Eredivisie
966429,David Min,F,Netherlands,,194.0,2100000.0,FC Utrecht,Eredivisie
1214695,Adrian Blake,F,England,,170.0,3300000.0,FC Utrecht,Eredivisie
1014225,Zidane Iqbal,M,Iraq,,180.0,3100000.0,FC Utrecht,Eredivisie
1153261,Ángel Alarcón,M,Spain,,175.0,1900000.0,FC Utrecht,Eredivisie
1433802,Gjivai Zechiël,M,Netherlands,,179.0,7300000.0,FC Utrecht,Eredivisie
1014118,Miguel Rodríguez,M,Spain,,179.0,5900000.0,FC Utrecht,Eredivisie
855854,Dani de Wit,M,Netherlands,,183.0,2700000.0,FC Utrecht,Eredivisie
1105700,Yoann Cathline,M,France,,176.0,6800000.0,FC Utrecht,Eredivisie
856648,Victor Jensen,M,Denmark,,175.0,2300000.0,FC Utrecht,Eredivisie
1000548,Alonzo Engwanda,M,Belgium,,173.0,6400000.0,FC Utrecht,Eredivisie
934249,Can Bozdoğan,M,Germany,,175.0,2600000.0,FC Utrecht,Eredivisie
991679,Souffian El Karouani,D,Morocco,,178.0,14000000.0,FC Utrecht,Eredivisie
794990,Siebe Horemans,D,Belgium,,186.0,4400000.0,FC Utrecht,Eredivisie
947842,Mike Eerdhuijzen,D,Netherlands,,194.0,1800000.0,FC Utrecht,Eredivisie
996992,Matisse Didden,D,Belgium,,198.0,1900000.0,FC Utrecht,Eredivisie
152414,Mike van der Hoorn,D,Netherlands,,190.0,845000.0,FC Utrecht,Eredivisie
46900,Nick Viergever,D,Netherlands,,182.0,380000.0,FC Utrecht,Eredivisie
837010,Niklas Vesterlund,D,Denmark,,185.0,825000.0,FC Utrecht,Eredivisie
347726,Vasilis Barkas,G,Greece,,196.0,3600000.0,FC Utrecht,Eredivisie
252027,Michael Brouwer,G,Netherlands,,187.0,325000.0,FC Utrecht,Eredivisie
825843,Dylan Vente,F,Suriname,,181.0,2800000.0,SC Heerenveen,Eredivisie
1022376,Amourricho van Axel-Dongen,F,Netherlands,,175.0,370000.0,SC Heerenveen,Eredivisie
1028070,Lasse Selvåg Nordås,F,Norway,,194.0,1900000.0,SC Heerenveen,Eredivisie
1801311,Jermaine Rijssel,F,Suriname,,,,SC Heerenveen,Eredivisie
1015627,Jacob Trenskow,M,Denmark,,178.0,5200000.0,SC Heerenveen,Eredivisie
992018,Ringo Meerveld,M,Netherlands,,177.0,3800000.0,SC Heerenveen,Eredivisie
996986,Luca Oyen,M,Belgium,,172.0,975000.0,SC Heerenveen,Eredivisie
1627623,Marcus Linday,M,Sweden,,186.0,3600000.0,SC Heerenveen,Eredivisie
1586644,Eser Gürbüz,M,Netherlands,,182.0,560000.0,SC Heerenveen,Eredivisie
794014,Luuk Brouwers,M,Netherlands,,180.0,2300000.0,SC Heerenveen,Eredivisie
1014408,Maxence Rivera,M,France,,168.0,1900000.0,SC Heerenveen,Eredivisie
1133678,Levi Smans,M,Netherlands,,175.0,1900000.0,SC Heerenveen,Eredivisie
138842,Joris van Overeem,M,Netherlands,,181.0,850000.0,SC Heerenveen,Eredivisie
1425327,Nolhan Courtens,M,Belgium,,174.0,,SC Heerenveen,Eredivisie
1801303,Isaiah Ahmed,M,Curacao,,186.0,120000.0,SC Heerenveen,Eredivisie
1129996,Hristiyan Petrov,D,Bulgaria,,184.0,530000.0,SC Heerenveen,Eredivisie
1064426,Vasilios Zagaritis,D,Greece,,178.0,2200000.0,SC Heerenveen,Eredivisie
1121247,Nikolai Soyset Hopland,D,Norway,,186.0,2100000.0,SC Heerenveen,Eredivisie
1150061,Oliver Braude,D,Norway,,174.0,4400000.0,SC Heerenveen,Eredivisie
1514878,Mats Egbring,D,Netherlands,,183.0,320000.0,SC Heerenveen,Eredivisie
847072,Sam Kersten,D,Netherlands,,191.0,1400000.0,SC Heerenveen,Eredivisie
1132765,Maas Willemsen,D,Netherlands,,190.0,1500000.0,SC Heerenveen,Eredivisie
339339,Andries Noppert,G,Netherlands,,203.0,545000.0,SC Heerenveen,Eredivisie
945955,Nordin Bakker,G,Netherlands,,196.0,425000.0,SC Heerenveen,Eredivisie
1195719,Bernt Klaverboer,G,Netherlands,,190.0,925000.0,SC Heerenveen,Eredivisie
855847,Kaj Sierhuis,F,Netherlands,,180.0,840000.0,Fortuna Sittard,Eredivisie
148615,Paul Gladon,F,Netherlands,,188.0,195000.0,Fortuna Sittard,Eredivisie
2480868,Peter Schmitz,F,Netherlands,,,,Fortuna Sittard,Eredivisie
929633,Mohamed Ihattaren,M,Morocco,,182.0,1900000.0,Fortuna Sittard,Eredivisie
277331,Alen Halilović,M,Croatia,,169.0,720000.0,Fortuna Sittard,Eredivisie
1048011,Édouard Michut,M,France,,178.0,1500000.0,Fortuna Sittard,Eredivisie
1010846,Yassin Oukili,M,Morocco,,195.0,750000.0,Fortuna Sittard,Eredivisie
591044,Dimitris Limnios,M,Greece,,178.0,880000.0,Fortuna Sittard,Eredivisie
352964,Samuel Bastien,M,DR Congo,,174.0,425000.0,Fortuna Sittard,Eredivisie
875673,Justin Lonwijk,M,Suriname,,189.0,765000.0,Fortuna Sittard,Eredivisie
1896133,Luka Tunjić,M,Croatia,,183.0,485000.0,Fortuna Sittard,Eredivisie
946505,Lance Duijvestijn,M,Netherlands,,179.0,745000.0,Fortuna Sittard,Eredivisie
366942,Kristoffer Peterson,M,Sweden,,180.0,575000.0,Fortuna Sittard,Eredivisie
1132766,Philip Brittijn,M,Netherlands,,182.0,1200000.0,Fortuna Sittard,Eredivisie
1386737,Tristan Schenkhuizen,M,Netherlands,,178.0,24000.0,Fortuna Sittard,Eredivisie
1916795,Hasip Korkmazyürek,M,Türkiye,,179.0,53000.0,Fortuna Sittard,Eredivisie
1112604,Justin Hubner,D,Indonesia,,187.0,365000.0,Fortuna Sittard,Eredivisie
961678,Neraysho Kasanwirjo,D,Netherlands,,185.0,1400000.0,Fortuna Sittard,Eredivisie
377206,Daley Sinkgraven,D,Netherlands,,179.0,415000.0,Fortuna Sittard,Eredivisie
989586,Shawn Adewoye,D,Belgium,,183.0,1300000.0,Fortuna Sittard,Eredivisie
78730,Ivo Pinto,D,Portugal,,184.0,260000.0,Fortuna Sittard,Eredivisie
961686,Syb van Ottele,D,Netherlands,,185.0,825000.0,Fortuna Sittard,Eredivisie
862479,Iván Márquez,D,Spain,,191.0,570000.0,Fortuna Sittard,Eredivisie
1048758,Jasper Dahlhaus,D,Netherlands,,176.0,1400000.0,Fortuna Sittard,Eredivisie
146871,Mattijs Branderhorst,G,Netherlands,,192.0,895000.0,Fortuna Sittard,Eredivisie
70927,Nick Marsman,G,Netherlands,,188.0,160000.0,Fortuna Sittard,Eredivisie
128992,Luuk Koopmans,G,Netherlands,,191.0,160000.0,Fortuna Sittard,Eredivisie
1855744,Ramazan Bayram,G,Belgium,,190.0,24000.0,Fortuna Sittard,Eredivisie
1513291,Niels Martens,G,Netherlands,,201.0,23000.0,Fortuna Sittard,Eredivisie
2457000,Lars Van Parys,G,Belgium,,199.0,,Fortuna Sittard,Eredivisie
318745,Oskar Zawada,F,Poland,,192.0,685000.0,FC Groningen,Eredivisie
1413536,Thom van Bergen,F,Netherlands,,180.0,2100000.0,FC Groningen,Eredivisie
907520,Brynjólfur Darri Willumsson,F,Iceland,,185.0,1400000.0,FC Groningen,Eredivisie
940979,Rui Mendes,F,Portugal,,180.0,270000.0,FC Groningen,Eredivisie
2076787,Mark Hoekstra,F,Netherlands,,,73000.0,FC Groningen,Eredivisie
1146623,Younes Taha,M,Morocco,,176.0,2400000.0,FC Groningen,Eredivisie
1441117,Tygo Land,M,Netherlands,,180.0,1400000.0,FC Groningen,Eredivisie
1090328,Stije Resink,M,Netherlands,,186.0,7600000.0,FC Groningen,Eredivisie
1400656,Travis Hernes,M,Norway,,179.0,230000.0,FC Groningen,Eredivisie
1424404,Jorg Schreuders,M,Netherlands,,177.0,1500000.0,FC Groningen,Eredivisie
163541,Mats Seuntjens,M,Netherlands,,187.0,340000.0,FC Groningen,Eredivisie
1121402,Tika de Jonge,M,Netherlands,,182.0,1200000.0,FC Groningen,Eredivisie
1878212,David van der Werff,M,Netherlands,,180.0,860000.0,FC Groningen,Eredivisie
1470010,Dies Janse,D,Netherlands,,196.0,3400000.0,FC Groningen,Eredivisie
1121401,Thijmen Blokzijl,D,Netherlands,,181.0,3300000.0,FC Groningen,Eredivisie
827103,Marco Rente,D,Germany,,185.0,1000000.0,FC Groningen,Eredivisie
76160,Marvin Peersman,D,Belgium,,185.0,280000.0,FC Groningen,Eredivisie
1592993,Tyrique Mercera,D,Curacao,,185.0,655000.0,FC Groningen,Eredivisie
1977230,Elvis Van der Laan,D,Sweden,,,97000.0,FC Groningen,Eredivisie
1481249,Wouter Prins,D,Netherlands,,173.0,625000.0,FC Groningen,Eredivisie
1647694,Sven Bouland,D,Netherlands,,184.0,145000.0,FC Groningen,Eredivisie
2197961,Robin Kelder,D,Netherlands,,183.0,,FC Groningen,Eredivisie
809408,Etienne Vaessen,G,Suriname,,187.0,2400000.0,FC Groningen,Eredivisie
1004481,Lovro Štubljar,G,Slovenia,,191.0,275000.0,FC Groningen,Eredivisie
339941,Hidde Jurjus,G,Netherlands,,187.0,240000.0,FC Groningen,Eredivisie
1191214,Dirk Baron,G,Netherlands,,191.0,26000.0,FC Groningen,Eredivisie
841420,Victor Kaj Edvardsen,F,Sweden,,185.0,1400000.0,Go Ahead Eagles,Eredivisie
973716,Richonell Margaret,F,Suriname,,191.0,725000.0,Go Ahead Eagles,Eredivisie
907517,Stefán Ingi Sigurðarson,F,Iceland,,191.0,1900000.0,Go Ahead Eagles,Eredivisie
1022552,Oskar Siira Sivertsen,F,Norway,,177.0,765000.0,Go Ahead Eagles,Eredivisie
964766,Thibo Baeten,F,Belgium,,183.0,360000.0,Go Ahead Eagles,Eredivisie
360006,Finn Stokkers,F,Netherlands,,187.0,370000.0,Go Ahead Eagles,Eredivisie
2056009,Ofosu Boakye,F,Netherlands,,181.0,81000.0,Go Ahead Eagles,Eredivisie
825906,Oscar Pettersson,F,Sweden,,178.0,380000.0,Go Ahead Eagles,Eredivisie
1029724,Jakob Breum,M,Denmark,,173.0,4900000.0,Go Ahead Eagles,Eredivisie
1218004,Jaden Slory,M,Netherlands,,175.0,835000.0,Go Ahead Eagles,Eredivisie
909960,Mathis Suray,M,Belgium,,173.0,1800000.0,Go Ahead Eagles,Eredivisie
916947,Kenzo Goudmijn,M,Netherlands,,174.0,1400000.0,Go Ahead Eagles,Eredivisie
891795,Melle Meulensteen,M,Netherlands,,185.0,1500000.0,Go Ahead Eagles,Eredivisie
2180363,Yassir Rahmouni,M,Netherlands,,,580000.0,Go Ahead Eagles,Eredivisie
932555,Evert Linthorst,M,Netherlands,,187.0,1400000.0,Go Ahead Eagles,Eredivisie
987647,Søren Tengstedt,M,Denmark,,187.0,770000.0,Go Ahead Eagles,Eredivisie
1386182,Robbin Weijenberg,M,Netherlands,,180.0,260000.0,Go Ahead Eagles,Eredivisie
1046722,Dean James,D,Indonesia,,177.0,1900000.0,Go Ahead Eagles,Eredivisie
842536,Alfons Sampsted,D,Iceland,,180.0,1600000.0,Go Ahead Eagles,Eredivisie
793742,Joris Kramer,D,Netherlands,,190.0,1900000.0,Go Ahead Eagles,Eredivisie
1133233,Aske Adelgaard,D,Denmark,,175.0,660000.0,Go Ahead Eagles,Eredivisie
1479476,Eus Waayers,D,Netherlands,,181.0,360000.0,Go Ahead Eagles,Eredivisie
133168,Gerrit Nauber,D,Germany,,185.0,380000.0,Go Ahead Eagles,Eredivisie
1001943,Julius Dirksen,D,Netherlands,,185.0,325000.0,Go Ahead Eagles,Eredivisie
1119473,Giovanni van Zwam,D,Netherlands,,185.0,280000.0,Go Ahead Eagles,Eredivisie
1171238,Pim Saathof,D,Netherlands,,186.0,69000.0,Go Ahead Eagles,Eredivisie
837072,Jari De Busser,G,Belgium,,190.0,3200000.0,Go Ahead Eagles,Eredivisie
877840,Luca Plogmann,G,Germany,,187.0,410000.0,Go Ahead Eagles,Eredivisie
1090199,Sven Jansen,G,Netherlands,,192.0,47000.0,Go Ahead Eagles,Eredivisie
1130708,Nando Verdoni,G,Netherlands,,189.0,27000.0,Go Ahead Eagles,Eredivisie
966655,Shola Shoretire,F,England,,170.0,1900000.0,PEC Zwolle,Eredivisie
847073,Koen Kostons,F,Netherlands,,185.0,940000.0,PEC Zwolle,Eredivisie
927605,Kaj de Rooij,F,Netherlands,,184.0,970000.0,PEC Zwolle,Eredivisie
856736,Thomas Buitink,F,Netherlands,,174.0,330000.0,PEC Zwolle,Eredivisie
1381819,Jan Faberski,M,Poland,,172.0,760000.0,PEC Zwolle,Eredivisie
815080,Jamiro Monteiro,M,Cape Verde,,175.0,685000.0,PEC Zwolle,Eredivisie
1012931,Samir Lagsir,M,Morocco,,180.0,140000.0,PEC Zwolle,Eredivisie
